Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
70Z03824FD0000041,7/11/2024,LOCKHEED MARTIN CORP,3763.05,PURCHASE OF A TOOL KIT FOR THE COAST GUARD'S HC130 AIRCRAFT.,,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,7/11/2024,3/11/2025,7/11/2024,CONT_AWD_70Z03824FD0000041_7008_SPE4A123G0019_9700,7/11/2024,70Z038
70Z03824FJ0000070,2/7/2024,"GARSITE PROGRESS, LLC",85272,PURCHASE OF THE 600 GALLON BOWSER WILL BE USED ON USCG MH-60T HELICOPTERS AT USCG AIR STATION VENTURA.,70Z03824QJ0000100,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,5,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336120 HEAVY DUTY TRUCK MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2/7/2024,1/7/2025,2/7/2024,CONT_AWD_70Z03824FJ0000070_7008_GS30F0031W_4730,2/7/2024,70Z038
70Z03824FR0000027,12/12/2023,"SPIKA DESIGN & MANUFACTURING, INC.",222143.47,PURCHASE OF THE MH60T DAILY SYSTEM AND THE MH60T TAIL SYSTEM WILL BE USED ON MH60T HELICOPTERS AT USCG AIR STATION VENTURA.,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,326122 PLASTICS PIPE AND PIPE FITTING MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,12/12/2023,4/15/2024,3/12/2024,CONT_AWD_70Z03824FR0000027_7008_GS07F0086U_4730,12/12/2023,70Z038
70Z03824PA0000435,7/2/2024,IPECO HOLDINGS LIMITED,14702.4,PURCHASE ORDER OF RAIL TO BE USED ON USCG HC-144 AIRCRAFT.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,7/2/2024,10/21/2024,7/2/2024,CONT_AWD_70Z03824PA0000435_7008_-NONE-_-NONE-,7/2/2024,70Z038
70Z03824PD0000030,5/16/2024,"AIRBUS HELICOPTERS, INC.",127016.27,PURCHASE OF VARIOUS AIRBUS AIRCRAFT PARTS FOR INVENTORY BUY.,70Z03823QE0000029,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,5/16/2024,3/21/2025,3/14/2025,CONT_AWD_70Z03824PD0000030_7008_-NONE-_-NONE-,5/16/2024,70Z038
70Z03824PD0000032,6/4/2024,"SPIKA DESIGN & MANUFACTURING, INC.",138170,PURCHASE MAINTENANCE STANDS WITH INDEPENDENT STAIRCASE FOR PERFORMING WORK ON U.S. COAST GUARD AIRCRAFT.,70Z03824QE0000035,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,6/4/2024,12/2/2024,6/17/2024,CONT_AWD_70Z03824PD0000032_7008_-NONE-_-NONE-,6/4/2024,70Z038
70Z03824PD0000050,7/25/2024,"AIRBUS HELICOPTERS, INC.",10431.2,"PURCHASE OF STOPPER, STATIC PORT TO HELP STOCK DUE TO LENGTH OF TIME TO ARRIVE.",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,7/25/2024,3/7/2025,8/27/2024,CONT_AWD_70Z03824PD0000050_7008_-NONE-_-NONE-,7/25/2024,70Z038
70Z03824PD0000056,8/6/2024,FSR CONSULTING LLC,359800,PURCHASE OF HYDRAULIC GROUND POWER UNITS,70Z03824QE0000052,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,13,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,335312 MOTOR AND GENERATOR MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,8/6/2024,12/30/2024,8/6/2024,CONT_AWD_70Z03824PD0000056_7008_-NONE-_-NONE-,8/6/2024,70Z038
70Z03824PD0000069,8/23/2024,AERO SPECIALTIES INC,14905.01,PURCHASE EIGHT-BOTTLE OXYGEN CART AND 8-BOTTLE OXYGEN REGULATOR USED TO COMPLETE MAINTENANCE ON U.S. COAST GUARD AIRCRAFT.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,8/23/2024,10/30/2024,12/10/2024,CONT_AWD_70Z03824PD0000069_7008_-NONE-_-NONE-,8/23/2024,70Z038
70Z03824PD0000073,9/3/2024,KWD AIRCRAFT SUPPORT EQUIPMENT LLC,27800,PURCHASE OF TWO (2) FIXTURE/ ADAPTER FOR INSTALLING/ REMOVING AIRCRAFT REFRIGERATION UNIT.,70Z03824QE0000072,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,9/3/2024,4/1/2025,9/3/2024,CONT_AWD_70Z03824PD0000073_7008_-NONE-_-NONE-,9/3/2024,70Z038
70Z03824PH0000009,11/22/2023,FIRST FLIGHT MACHINE CORPORATION,13500,PURCHASE OF C-130 RUDDER DOLLY FOR USE IN HMF1.,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,"333924 INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,11/22/2023,5/31/2024,1/26/2024,CONT_AWD_70Z03824PH0000009_7008_-NONE-_-NONE-,11/22/2023,70Z038
70Z03824PH0000016,3/22/2024,SROKA INC.,46865,PURCHASE OF HEAVY DUTY TOW TRACTOR FOR USE IN HMF.,70Z03824QH0000046,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,6,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,"333924 INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,3/22/2024,3/27/2025,7/15/2025,CONT_AWD_70Z03824PH0000016_7008_-NONE-_-NONE-,3/22/2024,70Z038
70Z03824PH0000023,7/25/2024,"A.S.E., INC",147728,PURCHASE OF HC-130J MAINTENANCE PLATFORMS TO BE UTILIZED BY THE UNITED STATES COAST GUARD LONG RANGE SURVEILANCE (LRS) PRODUCT LINE.,70Z03824QH0000056,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,9,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,332323 ORNAMENTAL AND ARCHITECTURAL METAL WORK MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,7/25/2024,12/6/2024,11/12/2024,CONT_AWD_70Z03824PH0000023_7008_-NONE-_-NONE-,7/25/2024,70Z038
70Z03824PH0000028,7/30/2024,KWD AIRCRAFT SUPPORT EQUIPMENT LLC,61030,PURCHASE OF 4-POINT SLING FOR USE ON LRS PRODUCT LINE.,70Z03824QH0000090,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,7/30/2024,5/6/2025,7/30/2024,CONT_AWD_70Z03824PH0000028_7008_-NONE-_-NONE-,7/30/2024,70Z038
70Z03824PJ0000004,11/3/2023,DUTCH VALLEY SUPPLY CO.,35161.08,PURCHASE OF THE JACK TRIPOD WILL BE USED ON USCG MH60T HELICOPTERS.,70Z03824QJ0000025,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,17,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,11/3/2023,8/5/2024,9/24/2024,CONT_AWD_70Z03824PJ0000004_7008_-NONE-_-NONE-,11/3/2023,70Z038
70Z03824PJ0000007,12/4/2023,DYNAMIC GROWTH LLC,27910,PURCHASE OF THE COWLING RACKS WILL BE USED BY USCG AIR STATION VENTURA ON USCG MH60T HELICOPTERS.,70Z03824QJ0000079,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,12/4/2023,4/8/2024,3/5/2024,CONT_AWD_70Z03824PJ0000007_7008_-NONE-_-NONE-,12/4/2023,70Z038
70Z03824PN0000147,1/30/2024,TLD AMERICA CORPORATION,102064,"PURCHASE OF A/C, HEATING MOBILE",70Z03824QW0000037,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,1/30/2024,7/16/2024,5/1/2025,CONT_AWD_70Z03824PN0000147_7008_-NONE-_-NONE-,1/30/2024,70Z038
70Z03824PR0000378,3/28/2024,AERO SPECIALTIES INC,31755.24,PURCHASE OF TOWBARS TO BE USED ON USCG MH60-T HELICOPTERS.,70Z03824QJ0000251,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,3/28/2024,7/31/2024,5/2/2025,CONT_AWD_70Z03824PR0000378_7008_-NONE-_-NONE-,3/28/2024,70Z038
70Z04324FSMTC0007,8/6/2024,"SPIKA DESIGN & MANUFACTURING, INC.",225543.47,ALUMINUM CONSTRUCTION WORK PLATFORMS AND ONE (1) TAIL ROTOR INSPECTION STAND,61300PR240000029,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,FORCE READINESS CMD (FORCECOM),1730 AIRCRAFT GROUND SERVICING EQUIPMENT,326122 PLASTICS PIPE AND PIPE FITTING MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,8/6/2024,11/15/2024,1/31/2025,CONT_AWD_70Z04324FSMTC0007_7008_GS07F0086U_4730,8/6/2024,70Z043
70Z08024P20021B00,3/19/2024,"CHESAPEAKE MACHINING & FABRICATION, INC.",43785,1730-01-314-7747 HELICOPTER LANDING TALON GRID COVER PLATE,70Z08024Q20021,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,SURFACE FORCES LOGISTICS CENTER,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,333998 ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,3/19/2024,8/30/2024,3/19/2024,CONT_AWD_70Z08024P20021B00_7008_-NONE-_-NONE-,3/19/2024,70Z080
70Z08124PELIZ0091,6/17/2024,COPA GSE LLC,34295,400 MHZ GEN,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,12,FIRM FIXED PRICE,NO SET ASIDE USED.,5TH COAST GUARD DISTRICT OFFICE,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,423860 TRANSPORTATION EQUIPMENT AND SUPPLIES (EXCEPT MOTOR VEHICLE) MERCHANT WHOLESALERS,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,6/17/2024,7/24/2024,11/10/2024,CONT_AWD_70Z08124PELIZ0091_7008_-NONE-_-NONE-,6/17/2024,70Z081
70Z08424P00000006,9/9/2024,"AIRCRAFT COVERS, INC.",61295,AIRCRAFT COVERS,,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DEPUTY COMDT 4 MISSION SUPP WASH DC,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,9/9/2024,9/30/2024,9/9/2024,CONT_AWD_70Z08424P00000006_7008_-NONE-_-NONE-,9/9/2024,70Z084
70Z08424P00000007,9/9/2024,"FLORIDA AERONAUTICS, INC",29007.08,REPAIR AND CALIBRATION OF 03 HYDRAULIC SERVICING KITS,,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DEPUTY COMDT 4 MISSION SUPP WASH DC,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,9/9/2024,9/30/2024,9/16/2024,CONT_AWD_70Z08424P00000007_7008_-NONE-_-NONE-,9/9/2024,70Z084
FA210324CB003,3/21/2024,YULISTA AEROSPACE & DEFENSE LLC,731458,"THE PURPOSE OF THIS CONTRACT IS TO PROVIDE DESIGN, FABRICATION, TEST AND DELIVERY OF PYLON HOIST BEAMS FOR THE LONG RANGE STAND OFF (LRSO)/CARRIAGE EQUIPMENT (CE) PROGRAM. THIS IS A DIRECT 8(A) AWARD WITH SBA REQUIREMENT # CZ1708468677W",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,8A COMPETED,F1TEBU AFNWC NDB,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,3/21/2024,7/14/2025,4/9/2025,CONT_AWD_FA210324CB003_9700_-NONE-_-NONE-,3/21/2024,FA2103
FA251724P0087,9/25/2024,EHMKE MANUFACTURING CO INC,160158,FY24 C-130H HAIL COVERS,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,302ND FINANCIAL MANAGEMENT,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,9/26/2024,5/28/2025,5/7/2025,CONT_AWD_FA251724P0087_9700_-NONE-_-NONE-,9/25/2024,FA2517
FA282324P0059,7/3/2024,KENNON PRODUCTS INC,198900,PROVIDE PMAC FLUSH PORT COVERS IAW STATEMENT OF WORK AND QUOTE DATED 04 JUNE 24.,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,F1T0AU 33 AMX CC,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,7/3/2024,11/25/2024,2/14/2025,CONT_AWD_FA282324P0059_9700_-NONE-_-NONE-,7/3/2024,FA2823
FA301024P0044,8/27/2024,"AIRCRAFT GROUND EQUIPMENT, LLC",57864.64,OXYGEN SERVICING CART,FA301024Q0022,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,8,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,F3PT72 812 AMXS,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,8/27/2024,12/2/2024,5/29/2025,CONT_AWD_FA301024P0044_9700_-NONE-_-NONE-,8/27/2024,FA3010
FA301624P0167,9/30/2024,"GLOBAL ENTERPRISE, INC",94325,FUSELAGE LIFT SYSTEM FOR THE 433 MXS/MXG,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,433 MSX F2MT2M,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,10/1/2024,1/14/2025,7/12/2025,CONT_AWD_FA301624P0167_9700_-NONE-_-NONE-,9/30/2024,FA3016
FA441724P0077,6/12/2024,"GLOBAL ENTERPRISE, INC",424027,AIRCRAFT LIFT BAGS,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,F2F201 1 SOMXG  RM,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,6/10/2024,12/6/2024,2/14/2025,CONT_AWD_FA441724P0077_9700_-NONE-_-NONE-,6/12/2024,FA4417
